Start	Function name
005636D0	DDInterface_RestoreOldCursorAreaFrom
005637F0	DDInterface_DrawCursorTo
00563C30	DDInterface_MoveCursorTo
005642A0	DDInterface_SetCursorImage
005642D0	DDInterface_SetCursorPos
00564370	_New_Color_black
00564390	_New_Color_int
005643D0	_New_Color_rgb
005643F0	_New_Color_rgba
00564410	_NewColor_array
00564430	Color_GetRed
00564440	Color_GetGreen
00564450	Color_ToInt
00564470	Color_If_Wgite
005644B0	Color_Uneql
005644E0	D3DInterface_CheckDXError
00564650	_New_D3DInterface
00564710	Kill_D3DInterface
00564730	_Kill_D3DInterface
005647B0	D3DInterface_MakeDDPixelFormat
00564890	D3DInterface_GetDDPixelFormat
00564940	PixelFormatsCallback
00564960	D3DInterface_UpdateViewport
005649F0	EnumZBufferCallback
00564A20	D3DInterface_InitD3D
00564C30	D3DInterface_InitFromDDInterface
00564CA0	D3DInterface_PreDraw
00564E00	CreateTextureSurface
00564F20	CopyImageToTexture8888
00565010	CopyTexture8888ToImage
00565080	CopyImageToTexture4444
00565200	CopyTexture4444ToImage
005652B0	CopyImageToTexture565
00565410	CopyTexture565ToImage
005654D0	CopyImageToTexturePalette8
00565540	CopyTexturePalette8ToImage
00565620	CopyImageToTexture
005657E0	GetClosestPowerOf2Above
00565800	IsPowerOf2
00565820	GetBestTextureDimensions
00565970	_New_TextureData
005659B0	_Kill_TextureData
00565A10	TextureData_ReleaseTextures
00565AA0	TextureData_CreateTextureDimensions
00565D60	TextureData_CreateTextures
00566080	TextureData_CheckCreateTextures
005660C0	TextureData_GetTexture
005661B0	D3DInterface_SetLinearFilter
00566230	TextureData_Blt
005664E0	DDInterface_C80_re_??2@YAPAXI@Z
00566540	sub_566540
00566580	sub_566580
005665C0	GetCoord
00566600	Interpolate
005667D0	Vertexlist_Size
00566AA0	D3DInterface_DrawPolyClipped
00566B70	D3DInterface_DoPolyTextureClip
00566C50	TextureData_BltTransformed
005671F0	TextureData_BltTriangles
00567CF0	D3DInterface_CreateImageTexture
00567DE0	D3DInterface_RecoverBits
00567FE0	D3DInterface_RemoveMemoryImage
00568080	D3DInterface_Cleanup
005681A0	D3DInterface_SetupDrawMode
005681F0	D3DInterface_Blt
00568290	D3DInterface_BltMirror
00568330	D3DInterface_BltClipF
005683A0	D3DInterface_StretchBlt
00568470	D3DInterface_BltRotated
00568520	D3DInterface_BltTransformed
00568730	D3DInterface_DrawLine
00568960	D3DInterface_FillRect
00568BE0	D3DInterface_FillPoly
00568E30	TextureData_DrawTrianglesTex
00568EC0	D3DInterface_Flush
00568EF0	_New_D3DTestimage
00568F10	Kill_D3DImage
00568F30	_New_D3DTestimage_0
00568F60	_Kill_D3DImage
00568F70	_New_D3DTestimage_1
00568FC0	sub_568FC0
00568FE0	sub_568FE0
00569020	sub_569020
00569060	sub_569060
00569180	sub_569180
005692F0	sub_5692F0
00569490	sub_569490
00569530	sub_569530
00569580	sub_569580
00569600	sub_569600
00569670	sub_569670
00569690	_New_D3DTester
00569730	Kill_D3DTester
00569750	_Kill_D3DTester
00569840	sub_569840
00569AB0	sub_569AB0
00569BA0	sub_569BA0
00569D10	sub_569D10
00569DD0	sub_569DD0
0056A770	sub_56A770
0056A790	sub_56A790
0056A820	sub_56A820
0056A830	sub_56A830
0056A850	sub_56A850
0056A950	_Kill_D3DTester_Testexception
0056A9D0	sub_56A9D0
0056AB30	sub_56AB30
0056ADC0	sub_56ADC0
0056B050	sub_56B050
0056B2E0	sub_56B2E0
0056B590	sub_56B590
0056B780	sub_56B780
0056B7C0	D3DTester_SetVidMemoryConstraints
0056B7D0	D3DTester_TestD3D
0056B890	_New_DDImage
0056B8F0	Kill_DDImage
0056B910	_New_DDImage_0
0056B980	_Kill_DDImage
0056B9F0	sub_56B9F0
0056BA20	DDImage_If_Is3D_
0056BA50	DDImage_If_Is3D
0056BA70	DDImage_LockSurface
0056BAD0	DDImage_UnlockSurface
0056BB00	DDImage_SetSurface
0056BB70	sub_56BB70
0056C480	_New_DDImage3
0056C4C0	DDImage_ReInit
0056C4E0	DDImage_PurgeBits
0056C560	sub_56C560
0056C5B0	DDImage_DeleteNativeData
0056C5D0	DDImage_DeleteExtraBuffers
0056C5F0	DDImage_SetVideoMemory
0056C610	DDImage_RehupFirstPixelTrans
0056C720	sub_56C720
0056C740	DDImage_PolyFill3D
0056C790	DDImage_FillRect
0056C850	DDImage_NormalDrawLine
0056DA40	DDImage_AdditiveDrawLine
0056E6A0	DDImage_DrawLine
0056E8C0	DDImage_NormalDrawLineAA
00571010	DDImage_DrawLineAA
00571230	DDImage_CommitBits
00571240	DDImage_Create
00571280	DDImage_BitsChanged
005712A0	DDImage_GetBits
005714F0	DDImage_NormalFillRect
00571970	DDImage_AdditiveFillRect
00571D90	DDImage_NormalBlt
00575830	DDImage_NormalBltMirror
00577BF0	DDImage_AdditiveBlt
00578E50	DDImage_AdditiveBltMirror
0057A160	DDImage_Blt
0057A3D0	DDImage_BltMirror
0057A490	DDImage_BltF
0057A610	DDImage_BltRotated
00581930	DDImage_StretchBlt
00583AF0	DDImage_StretchBltMirror
005858C0	DDImage_BltMatrix
005859F0	DDImage_BltTrianglesTex
00585B20	DDImage_Palletize
00585B40	DDImage_FillScanLinesWithCoverage
00586050	New_DDImage
00586230	sub_586230
00586780	_New_Font
005867A0	Kill_Font
005867C0	_New_Font_0
005867E0	_Kill_Font
005867F0	Font_GetAscent
00586800	Font_GetAscentPadding
00586810	Font_GetDescent
00586820	Font_GetHeight
00586830	Font_GetLineSpacingOffset
00586840	Font_GetLineSpacing
00586850	Font_StringWidth
00586860	Font_CharWidth
00586900	Font_CharWidthKern
00586910	nullsub_15
00586920	GraphicsState_Copy
005869B0	_New_Graphics
00586A10	Kill_Graphics
00586A30	_New_Graphics_0
00586B10	_Kill_Graphics
00586B40	Graphics_PushState
00586BD0	Graphics_PopState
00586C30	Graphics_Create
00586CA0	Graphics_GetFont
00586CB0	Graphics_SetFont
00586CC0	Graphics_SetColor
00586CE0	Graphics_GetColor
00586CF0	Graphics_SetDrawMode
00586D00	Graphics_GetDrawMode
00586D10	Graphics_SetColorizeImages
00586D20	Graphics_GetColorizeImages
00586D30	Graphics_SetFastStretch
00586D40	Graphics_SetLinearBlend
00586D50	Graphics_FillRect_0
00586DC0	Graphics_FillRect
00586DE0	Graphics_DrawRect_0
00586EF0	Graphics_DrawRect
00586F10	Graphics_DrawLineClipHelper
00587080	Graphics_DrawLine
00587120	Graphics_DrawString
00587150	Graphics_DrawImage
00587270	Graphics_DrawImage_0
00587490	Graphics_DrawImageMirror_1
00587520	Graphics_DrawImage_2
005875B0	Graphics_DrawImage_1
00587630	Graphics_DrawImageF
005876B0	Graphics_DrawImageF_0
00587710	Graphics_DrawTrianglesTex
00587760	Graphics_ClearClipRect
00587790	Graphics_SetClipRect_0
00587820	Graphics_SetClipRect
00587840	Graphics_ClipRect
005878B0	Graphics_Translate
005878D0	Graphics_SetScale
00587900	Graphics_DrawImageBox
00587930	Graphics_DrawImageBox_0
00587E50	Graphics_DrawImageCel
00587E80	Graphics_DrawImageCel_1
00587EF0	Graphics_WriteString
005882C0	WriteWordWrappedHelper
00588310	Graphics_WriteWordWrapped
005886B0	Graphics_DrawStringWordWrapped
00588700	Graphics_GetWordWrappedHeight
005887A0	_New_Nativedisplay
005887D0	Kill_NativeDisplay
005887F0	_Kill_Nativedisplay
00588800	_New_Image
00588830	Kill_Image
00588850	_New_Image_0
00588900	_New_AnimInfo
00588980	_Kill_Image
005889C0	sub_5889C0
00588A10	Graphics_GetW
00588A20	Graphics_GetH
00588A30	DDImage_GetHeight_Fixed
00588A40	DDImage_GetWidth_Fixed
00588A50	_New_AnimInfo_0
00588AB0	sub_588AB0
00588B00	sub_588B00
00588CC0	DDImage_New_AnimInfo
00588D60	Image_DrawRect
00588E60	nullsub_14
00588E70	Image_FillScanLines
00588EE0	Image_PolyFill3D
00588EF0	nullsub_17
00588F00	nullsub_16
00588F10	nullsub_13
00588F20	sub_588F20
00588F60	_New_FontLayer
00589100	New_FontLayer
005892A0	CharDataMap_GetEle
00589420	_New_Fontdata
00589520	Kill_Fontdata
00589560	_Kill_Fontdata
00589740	Fontdate_Ref
00589750	Fontdata_Deref
00589760	Fontdate_Error
00589930	Fontdata_DataToLayer
00589A80	Fontdate_GetColorFromDataElement
00589C60	Fontdata_HandleCommand
0058C860	FontLayerList_PushBack
0058C980	Fontdate_Load
0058CAB0	Fontdate_LoadLegacy
0058CEA0	_New_ActiveFontFayer
0058CEE0	Kill_ActiveFontFayer
0058CF10	_New_Activefontlayer_0
0058CFA0	_Kill_Activefontlayer
0058D010	_New_Imagefont
0058D0C0	Kill_ImageFont
0058D0E0	_New_Imagefont_0
0058D1C0	_ImageFont_Duplicate
0058D280	_New_Imagefont_2
0058D360	_Kill_Imagefont
0058D410	ImageFont_GenerateActiveFontLayers
0058DF00	String_GetRankChar
0058DF70	ImageFont_StringWidth
0058DFF0	ImageFont_CharWidthKern
0058E270	ImageFont_CharWidth
0058E290	ImageFont_DrawStringEx
0058EAB0	ImageFont_DrawString
0058EAE0	ImageFont_Duplicate
0058EB50	ImageFont_SetPointSize
0058EB60	ImageFont_SetScale
0058EB70	ImageFont_GetPointSize
0058EB80	ImageFont_GetDefaultPointSize
0058EB90	ImageFont_AddTag
0058EC30	ImageFont_RemoveTag
0058ED40	ImageFont_HasTag
0058EDB0	ImageFont_GetDefine
0058EE10	ImageFont_Prepare
0058EE30	sub_58EE30
0058F730	ImageFont__0
005900F0	_New_Memoryimage
00590150	Kill_MemoryImage
00590170	_New_Memoryimage_0
005901D0	_New_Memoryimage_1
00590430	_Kill_Memoryimage
005904D0	Memoryimage_Init
00590510	MemoryImage_BitsChanged
00590560	MemoryImage_NormalDrawLine
00590E10	MemoryImage_AdditiveDrawLine
00591330	MemoryImage_DrawLine
005914D0	MemoryImage_NormalDrawLineAA
00592360	MemoryImage_DrawLineAA
005924D0	MemoryImage_CommitBits
005925A8	nullsub_12
005925B0	MemoryImage_SetImageMode
005925D0	MemoryImage_SetVolatile
005925E0	MemoryImage_GetNativeAlphaData
00592810	MemoryImage_GetRLAlphaData
00592A70	MemoryImage_GetRLAdditiveData
00592CA0	MemoryImage_PurgeBits
00592D20	MemoryImage_DeleteSWBuffers
00592D70	MemoryImage_Delete3DBuffers
00592D80	MemoryImage_DeleteExtraBuffers
00592DA0	MemoryImage_ReInit
00592DD0	MemoryImage_DeleteNativeData
00592E10	MemoryImage_SetBits
00592EE0	MemoryImage_Create
00592F20	MemoryImage_GetBits
00593100	MemoryImage_FillRect
005932E0	MemoryImage_ClearRect
00593350	MemoryImage_Clear
005933A0	MemoryImage_AdditiveBlt
00593E70	MemoryImage_NormalBlt
00594CF0	MemoryImage_Blt
00594D60	MemoryImage_BltF
00594DB0	MemoryImage_BltRotatedClipHelper
00595160	MemoryImage_StretchBltClipHelper
00595260	MemoryImage_StretchBltMirrorClipHelper
00595360	MemoryImage_BltRotated
00597EA0	MemoryImage_SlowStretchBlt
00599310	MemoryImage_FastStretchBlt
00599520	MemoryImage_StretchBlt
005995C0	MemoryImage_BltMatrixHelper
005997E0	MemoryImage_BltMatrix
00599860	MemoryImage_BltTrianglesTexHelper
00599970	MemoryImage_FillScanLinesWithCoverage
00599B00	MemoryImage_BltTrianglesTex
00599B80	MemoryImage_Palletize
00599C30	_New_Sysfont
00599C70	Kill_SysFont
00599C90	_New_Sysfont_0
00599CC0	Sysfont_Init
00599DA0	_SysFont_Duplicate
00599E10	_Kill_Sysfont
00599E30	SysFont_StringWidth
00599EC0	SysFont_DrawString
0059A6E0	SysFont_Duplicate
0059A700	Quantize8Bit
0059A880	sub_59A880
0059A890	_New_SharedImageRef_0
0059A8B0	_New_SharedImageRef
0059A8C0	sub_59A8C0
0059A8D0	sub_59A8D0
0059A920	sub_59A920
0059A940	sub_59A940
0059A960	sub_59A960
0059A980	j_SharedImageRef_GetImage
0059A990	SharedImageRef_GetImage
0059A9A0	String_Empty
0059A9B0	sub_59A9B0
0059AAB0	sub_59AAB0
0059AB10	sub_59AB10
0059AB50	DwordSet_Insert
0059AC30	DwordSet_Erase
0059AEF0	sub_59AEF0
0059AFA0	TextureVector_Size
0059AFC0	TextureVector_Clear
0059B000	ImageSet_Erase
0059B070	sub_59B070
0059B130	sub_59B130
0059B190	sub_59B190
0059B2F0	sub_59B2F0
0059B600	sub_59B600
0059B6E0	sub_59B6E0
0059B770	sub_59B770
0059B8E0	sub_59B8E0
0059B970	sub_59B970
0059BA50	sub_59BA50
0059BAC0	CharDataMap_WriteEle
0059BBA0	sub_59BBA0
0059BC30	MatrixListNode_GetEle
0059BC50	sub_59BC50
0059BC80	FontLayerMap_Insert
0059BDE0	sub_59BDE0
0059BE90	sub_59BE90
0059BEE0	sub_59BEE0
0059BF20	sub_59BF20
0059BF40	sub_59BF40
0059BF60	sub_59BF60
0059BF90	sub_59BF90
0059C010	sub_59C010
0059C090	sub_59C090
0059C280	sub_59C280
0059C2C0	sub_59C2C0
0059C3A0	TextureVector_Resize
0059C480	sub_59C480
0059C4D0	sub_59C4D0
0059C530	New_MatrixList_Node
0059C550	New_GraphicsStateList_Node
0059C570	sub_59C570
0059C600	sub_59C600
0059C630	sub_59C630
0059C820	sub_59C820
0059C840	sub_59C840
0059C8D0	sub_59C8D0
0059CAC0	sub_59CAC0
0059CB00	sub_59CB00
0059CB70	sub_59CB70
0059CD60	sub_59CD60
0059CDD0	sub_59CDD0
0059CFC0	sub_59CFC0
0059D000	sub_59D000
0059D1F0	sub_59D1F0
0059D230	_New_FontLayerList_Node
0059D250	FontLayerMap_Push
0059D440	sub_59D440
0059D480	sub_59D480
0059D4F0	Kill_Map
0059D530	sub_59D530
0059D560	sub_59D560
0059D630	sub_59D630
0059D8F0	sub_59D8F0
0059D970	New_GraphicsStateList_Node_0
0059D9B0	GraphicsStateList_Pushback
0059DA50	sub_59DA50
0059DC70	sub_59DC70
0059DD30	sub_59DD30
0059DE00	sub_59DE00
0059DE70	sub_59DE70
0059DEC0	sub_59DEC0
0059DF00	sub_59DF00
0059DFC0	sub_59DFC0
0059E070	sub_59E070
0059E140	sub_59E140
0059E200	sub_59E200
0059E250	sub_59E250
0059E270	sub_59E270
0059E290	sub_59E290
0059E2E0	sub_59E2E0
0059E320	New_CharDataNode
0059E3C0	sub_59E3C0
0059E490	sub_59E490
0059E4E0	sub_59E4E0
0059E530	sub_59E530
0059E570	sub_59E570
0059E5B0	FontLayerList_NewNode
0059E650	FontLayerList_Check
0059E6F0	sub_59E6F0
0059E7C0	sub_59E7C0
0059E880	sub_59E880
0059E950	sub_59E950
0059EA00	sub_59EA00
0059EA40	sub_59EA40
0059EAE0	sub_59EAE0
0059EB80	sub_59EB80
0059EBF0	sub_59EBF0
0059EC70	sub_59EC70
0059ECE0	sub_59ECE0
0059ED30	sub_59ED30
0059EDD0	sub_59EDD0
0059EDF0	sub_59EDF0
0059EE70	sub_59EE70
0059F130	sub_59F130
0059F1E0	sub_59F1E0
0059F200	New_DialogMap_Node
0059F240	sub_59F240
0059F510	sub_59F510
0059F550	sub_59F550
0059F810	New_UcharMap_Node
0059F850	sub_59F850
0059FB60	sub_59FB60
0059FE20	sub_59FE20
0059FEA0	sub_59FEA0
0059FF20	sub_59FF20
0059FFA0	sub_59FFA0
005A0020	sub_5A0020
005A00A0	_New_CharDataNode
005A0100	sub_5A0100
005A0180	ImageSet_Clear
005A01C0	sub_5A01C0
005A0200	sub_5A0200
005A0240	sub_5A0240
005A0260	sub_5A0260
005A02D0	CliperLess_ClipPoints
005A0360	CliperGreater_ClipPoints
005A03F0	sub_5A03F0
005A0520	sub_5A0520
005A0660	sub_5A0660
005A06B0	sub_5A06B0
005A06E0	sub_5A06E0
005A0700	??2@YAPAXI@Z_2C_ecx_0
005A0750	??2@YAPAXI@Z_54_ecx
005A07A0	??2@YAPAXI@Z_E0_ecx
005A07F0	??2@YAPAXI@Z_8_ecx
005A0840	??2@YAPAXI@Z_30_ecx_0
005A0890	??2@YAPAXI@Z_18_ecx_0
005A08F0	??2@YAPAXI@Z_40_ecx
005A0940	??2@YAPAXI@Z_10_ecx
005A0990	New_FontLayer_0
005A09F0	sub_5A09F0
005A0A50	sub_5A0A50
005A0AE0	sub_5A0AE0
005A0D00	sub_5A0D00
005A0F20	sub_5A0F20
005A0F60	sub_5A0F60
005A0FA0	sub_5A0FA0
005A0FD0	sub_5A0FD0
005A1020	sub_5A1020
005A1130	sub_5A1130
005A11A0	sub_5A11A0
005A11D0	sub_5A11D0
005A1210	sub_5A1210
005A12E0	sub_5A12E0
005A1310	_Kill_Std_Local_Locimp
005A1390	_New_Std_Locallocimp
005A1410	sub_5A1410
005A15A0	sub_5A15A0
005A1620	Kill_Std_Local_Locimp
005A1640	sub_5A1640
005A16E0	sub_5A16E0
005A1740	sub_5A1740
005A1780	sub_5A1780
005A17B0	sub_5A17B0
005A17E0	sub_5A17E0
005A1810	sub_5A1810
005A1840	sub_5A1840
005A1870	sub_5A1870
005A18A0	_New_XMLParser
005A18E0	Kill_XMLParser
005A1900	_Kill_XMLParser
005A1980	sub_5A1980
005A19A0	sub_5A19A0
005A19D0	sub_5A19D0
005A1B20	sub_5A1B20
005A1C80	sub_5A1C80
005A1D60	sub_5A1D60
005A3560	sub_5A3560
005A3570	sub_5A3570
005A35A0	sub_5A35A0
005A35B0	sub_5A35B0
005A35E0	sub_5A35E0
005A3600	_New_SexyMatrix3
005A3620	SexyTransform2D_Mul
005A3690	MatrixList_Back
005A36C0	sub_5A36C0
005A3710	_New_SexyTransform2D
005A3720	SexyTransform2D_Copy
005A3730	SexyTransform2D_Translate
005A3770	SexyTransform2D_RotateRad
005A37F0	SexyTransform2D_Scale
005A3830	sub_5A3830
005A3860	TopLevelExceptionFilter
005A38A0	sub_5A38A0
005A3A60	sub_5A3A60
005A3A80	sub_5A3A80
005A3B00	sub_5A3B00
005A46E0	sub_5A46E0
005A4720	sub_5A4720
005A4760	sub_5A4760
005A4F80	sub_5A4F80
005A5160	sub_5A5160
005A5580	sub_5A5580
005A5630	sub_5A5630
005A58A0	sub_5A58A0
005A5A20	sub_5A5A20
005A5AD0	sub_5A5AD0
005A5BD0	_New_Std_Stream__0
005A5C90	sub_5A5C90
005A6E90	sub_5A6E90
005A7170	sub_5A7170
005A7580	sub_5A7580
005A7A10	_New_PropertiesParser
005A7A30	Kill_PropertiesParser
005A7A50	sub_5A7A50
005A7BB0	_Kill_Propertiesparser
005A7BE0	sub_5A7BE0
005A7DC0	sub_5A7DC0
005A8140	sub_5A8140
005A8DA0	sub_5A8DA0
005A9060	New_XMLParser
005A9120	sub_5A9120
005A9150	sub_5A9150
005A9230	_New_Timer
005A9240	GetTimeDiff
005A9290	Timer_InitTime
005A92A0	sub_5A92A0
005A92C0	Timer_GetTime
005A92E0	sub_5A92E0
005A9330	sub_5A9330
005A9480	sub_5A9480
005A9540	sub_5A9540
005A9550	sub_5A9550
005A95B0	sub_5A95B0
005A96B0	sub_5A96B0
005A9890	j__New_Rnd
005A98B0	sub_5A98B0
005A98D0	_New_Rnd
005A9930	sub_5A9930
005A9940	r_rnd
005A9A40	r_rnd_jieduan
005A9A50	r_rnd_jieduan_
005A9A60	r_rnd_f
005A9AA0	r_rnd_f_
005A9AB0	sub_5A9AB0
005A9BD0	_New_Internetmanager
005A9CB0	sub_5A9CB0
005A9CD0	_Kill_Internetmanager
005A9DD0	sub_5A9DD0
005A9DE0	sub_5A9DE0
005A9E80	sub_5A9E80
005AA100	Kill_Internetmanager
005AA770	sub_5AA770
005AA7D0	sub_5AA7D0
005AAD70	sub_5AAD70
005AAEB0	sub_5AAEB0
005AB080	sub_5AB080
005AB200	sub_5AB200
005AB5A0	sub_5AB5A0
005AB600	sub_5AB600
005AB660	sub_5AB660
005AB6B0	sub_5AB6B0
005AB710	sub_5AB710
005ABA40	_New_HTTPTransfer
005ABAF0	Kill_HTTPTransfer
005ABB10	_Kill_HTTPTransfer
005ABC60	sub_5ABC60
005ABF00	sub_5ABF00
005ABF10	sub_5ABF10
005AC020	sub_5AC020
005AC890	sub_5AC890
005AC8A0	sub_5AC8A0
005ACB20	sub_5ACB20
005ACB60	sub_5ACB60
005ACD10	sub_5ACD10
005ACDA0	sub_5ACDA0
005ACDF0	sub_5ACDF0
005ACE00	sub_5ACE00
005ACE80	sub_5ACE80
005AD070	sub_5AD070
005AD0A0	sub_5AD0A0
005AD0B0	sub_5AD0B0
005AD110	_New_WininetHTTPTransfer
005AD210	Kill_WininetHTTPTransfer
005AD230	_Kill_WininetHTTPTransfer
005AD450	sub_5AD450
005AD480	sub_5AD480
005AD540	sub_5AD540
005AD550	sub_5AD550
005AD570	sub_5AD570
005AD710	StartAddress
005AD730	sub_5AD730
005AD790	sub_5AD790
005ADC70	sub_5ADC70
005ADCD0	sub_5ADCD0
005AE170	sub_5AE170
005AE180	GetDirectXErrorString
005AF0F0	sub_5AF0F0
005AF140	sub_5AF140
005AF370	OutputDebug
005AF3D0	_New_Critsect
005AF3E0	sub_5AF3E0
005AF3F0	sub_5AF3F0
005AF400	r_rnd_jieduan__
005AF410	r_rnd_f__
005AF420	do_rnd_reset
005AF430	CheckFor98Mill
005AF4E0	sub_5AF4E0
005AF590	GetAppDataFolder
005AF5C0	sub_5AF5C0
005AF6C0	sub_5AF6C0
005AF980	sub_5AF980
005AFA30	sub_5AFA30
005AFAE0	sub_5AFAE0
005AFBB0	WString_To_String
005AFC50	SexyStringToString
005AFC80	WString_To_String_
005AFCA0	sub_5AFCA0
005AFCC0	sub_5AFCC0
005AFCE0	sub_5AFCE0
005AFD80	sub_5AFD80
005AFEE0	sub_5AFEE0
005B0050	sub_5B0050
005B01B0	sub_5B01B0
005B0280	CommaSeperate
005B0430	sub_5B0430
005B04B0	sub_5B04B0
005B0520	sub_5B0520
005B0540	Deltree
005B0820	sub_5B0820
005B0890	sub_5B0890
005B09B0	sub_5B09B0
005B09D0	sub_5B09D0
005B09F0	sub_5B09F0
005B0A80	sub_5B0A80
005B0B10	sub_5B0B10
005B0CA0	String_Format
005B0CC0	sub_5B0CC0
005B11A0	sub_5B11A0
005B1460	sub_5B1460
005B1710	sub_5B1710
005B1800	sub_5B1800
005B18B0	_New_Betasurport
005B1A50	Kill_Betasurport
005B1A70	_Kill_Betasurport
005B1BC0	sub_5B1BC0
005B1C40	sub_5B1C40
005B1CB0	sub_5B1CB0
005B1E20	sub_5B1E20
005B2040	sub_5B2040
005B2170	sub_5B2170
005B2230	sub_5B2230
005B2280	sub_5B2280
005B25E0	sub_5B25E0
005B3800	sub_5B3800
005B3870	Kill_ResouceManager_SoundRes
005B3890	Kill_ResouceManager_FontRes
005B38B0	_Kill_Resoucemanager_Fontres
005B3920	_New_ResoucemanagerException
005B3990	sub_5B3990
005B39A0	sub_5B39A0
005B39D0	sub_5B39D0
005B3A10	_New_Resoucemanager
005B3B80	Kill_ResouceManager
005B3BA0	sub_5B3BA0
005B3BB0	sub_5B3BB0
005B3BC0	_Kill_Resoucemanager
005B3D10	ResourceManager_If_StringLoaded
005B3D50	sub_5B3D50
005B3E00	ResouceManager_DeleteResources_0
005B3ED0	ResouceManager_DeleteResources
005B3F20	ResourceManager_GetErrorText
005B3F50	ResourceManager_HadError
005B3F60	ResouceManager_Fail
005B41C0	ResouceManager_ParseCommonResource
005B46E0	sub_5B46E0
005B4710	ResouceManager_ParseSoundResource
005B49C0	sub_5B49C0
005B4A90	ResouceManager_ParseImageResource
005B5A00	ResouceManager_ParseFontResource
005B6000	ResouceManager_ParseSetDefaults
005B6280	ResouceManager_ParseResources
005B6700	sub_5B6700
005B6A20	New_XMLParser_0
005B6C60	sub_5B6C60
005B6EA0	sub_5B6EA0
005B7030	ResouceManager_DoLoadImage
005B7490	sub_5B7490
005B74A0	sub_5B74A0
005B7550	ResouceManager_DoLoadSound
005B76B0	ResouceManager_DoLoadFont
005B7C00	sub_5B7C00
005B7C80	ResouceManager_LoadNextResource
005B7DA0	ResouceManager_StartLoadResources
005B7E00	ResouceManager_LoadResources
005B7E70	sub_5B7E70
005B7F30	sub_5B7F30
005B7F40	sub_5B7F40
005B7F50	sub_5B7F50
005B7F60	sub_5B7F60
005B7F90	ResouceManager_GetFont
005B8000	ResouceManager_GetImageThrow
005B8170	_Kill_ResoucemanagerException
005B81F0	ResouceManager_GetSoundThrow
005B8330	ResouceManager_GetFontThrow
005B8470	sub_5B8470
005B8510	_New_Dataelement
005B8520	Kill_Dataelement
005B8540	_Kill_Dataelement
005B8550	_New_Singledataelement
005B8580	Kill_Singleataelement
005B85A0	_New_Singleataelement_0
005B8620	_Kill_Singleataelement
005B86B0	sub_5B86B0
005B8730	_New_Singleataelement_1
005B87B0	_New_Listdataelement
005B8800	Kill_Listataelement
005B8820	_Kill_Listdataelement
005B88E0	_New_Listdataelement_
005B89A0	sub_5B89A0
005B8AF0	New_Listdataelement
005B8B60	_New_DescParser
005B8C00	Kill_DescParser
005B8C20	_Kill_Descparser
005B8CD0	DescParser_Error
005B8CF0	DescParser_Dereference
005B8DD0	DescParser_IsImmediate
005B8E40	DescParser_Unquote
005B9030	DescParser_GetValues
005B9460	DescParser_DataElementToString
005B96C0	DescParser_DataToString
005B9800	DescParser_DataToInt
005B98F0	DescParser_DataToStringVector
005B9C00	DescParser_DataToList
005B9C40	DescParser_DataToIntVector
005B9DB0	DescParser_DataToDoubleVector
005B9F20	DescParser_ParseToList
005BA2A0	DescParser_ParseDescriptorLine
005BA3C0	DescParser_LoadDescriptor
005BA7A0	_New_Ratio
005BA7B0	Ratio_Set
005BA7F0	sub_5BA7F0
005BA850	sub_5BA850
005BA920	__uncaught_exception(void)
005BA930	sub_5BA930
005BA940	sub_5BA940
005BAB50	sub_5BAB50
005BAC30	sub_5BAC30
005BACA0	sub_5BACA0
005BAE00	sub_5BAE00
005BAEF0	sub_5BAEF0
005BAF90	sub_5BAF90
005BAFA0	sub_5BAFA0
005BAFE0	_memcpy_0_
005BAFF0	sub_5BAFF0
005BB050	_New_EncodingParser
005BB080	Kill_Parser
005BB0A0	_Kill_Parser
005BB110	sub_5BB110
005BB1D0	sub_5BB1D0
005BB3D0	sub_5BB3D0
005BB4F0	sub_5BB4F0
005BB590	sub_5BB590
005BB650	Stream_If_Null
005BB780	sub_5BB780
005BB7B0	sub_5BB7B0
005BB7F0	sub_5BB7F0
005BB880	sub_5BB880
005BB920	sub_5BB920
005BB940	sub_5BB940
005BBA20	sub_5BBA20
005BBAD0	WChar_To_Char
005BBB20	sub_5BBB20
005BBBB0	sub_5BBBB0
005BBBD0	sub_5BBBD0
005BBC50	sub_5BBC50
005BBC70	sub_5BBC70
005BBCB0	sub_5BBCB0
005BBCE0	sub_5BBCE0
005BBD10	sub_5BBD10
005BBD40	sub_5BBD40
005BBD80	sub_5BBD80
005BBDD0	sub_5BBDD0
005BBE30	sub_5BBE30
005BBF70	sub_5BBF70
005BBFF0	sub_5BBFF0
005BC150	sub_5BC150
005BC290	sub_5BC290
005BC3E0	sub_5BC3E0
005BC460	sub_5BC460
005BC530	sub_5BC530
005BC570	sub_5BC570
005BC5E0	sub_5BC5E0
005BC600	sub_5BC600
005BC690	sub_5BC690
005BC710	sub_5BC710
005BC750	sub_5BC750
005BC7C0	sub_5BC7C0
005BC850	sub_5BC850
005BC8D0	Set_FindString
005BC940	sub_5BC940
005BCC90	sub_5BCC90
005BCD90	sub_5BCD90
005BCEF0	sub_5BCEF0
005BCF50	sub_5BCF50
005BD030	sub_5BD030
